URLs Downloaded, SizeKB, # of outlinks found, Content-type
https://www.nytimes.com/wirecutter/lists/smart-home-for-apartments-and-renters/,441,749,text/html
https://www.nytimes.com/wirecutter/guides/how-to-clean-a-car-seat/,392,666,text/html
https://www.nytimes.com/sitemap/1962/11/,80,58,text/html
https://www.nytimes.com/wirecutter/money/contactless-payment/,361,664,text/html
https://www.nytimes.com/2023/07/18/style/gwyneth-paltrow-goop-gucci-party-parrish-gala.html,289,35,text/html
https://www.nytimes.com/sitemap/1962/03/,80,59,text/html
https://www.nytimes.com/wirecutter/reviews/best-deep-fryer/,617,713,text/html
https://www.nytimes.com/wirecutter/reviews/best-bath-trays/,625,744,text/html
https://www.nytimes.com/2021/04/28/climate/air-pollution-minorities.html,298,46,text/html
https://www.nytimes.com/sitemap/1865/10/,80,59,text/html
https://www.nytimes.com/2020/02/03/style/jennifer-lopez-super-bowl.html,226,43,text/html
https://www.nytimes.com/wirecutter/authors/thom-dunn/,331,643,text/html
https://www.nytimes.com/sitemap/1962/05/,80,59,text/html
https://www.nytimes.com/by/marisa-meltzer,289,49,text/html
https://www.nytimes.com/wirecutter/money/coin-shortage-coinstar/,331,664,text/html
https://www.nytimes.com/wirecutter/authors/elise-czajkowski/,305,640,text/html
https://www.nytimes.com/wirecutter/reviews/our-favorite-campfire-cooking-tips-tricks-and-gear/,444,683,text/html
https://www.nytimes.com/2023/08/22/style/elise-loehnen-goop.html,226,39,text/html
https://www.nytimes.com/sitemap/1962/06/,80,58,text/html
https://www.nytimes.com/wirecutter/blog/we-dont-recommend-buying-a-new-dslr-camera/,377,678,text/html
https://www.nytimes.com/wirecutter/blog/cassettes-comeback-sound-lousy/,352,669,text/html
https://www.nytimes.com/sitemap/1865/08/,80,59,text/html
https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,279,36,text/html
https://www.nytimes.com/wirecutter/reviews/best-assistive-smart-home-technology-for-disabled/,874,819,text/html
https://www.nytimes.com/sitemap/1865/05/,80,59,text/html
https://www.nytimes.com/wirecutter/blog/reduce-laundry-microfiber-pollution/,443,706,text/html
https://www.nytimes.com/wirecutter/blog/smart-home-devices-save-money-energy/,388,689,text/html
https://www.nytimes.com/sitemap/1962/08/,80,59,text/html
https://www.nytimes.com/wirecutter/authors/doug-mahoney/,373,641,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2Fes%2F2023%2F10%2F08%2Fespanol%2Fgoop-gwyneth-paltrow.html,1,4,application/json
https://www.nytimes.com/wirecutter/reviews/best-national-park-gear/,497,714,text/html
https://www.nytimes.com/wirecutter/reviews/small-kitchen-ideas/,831,822,text/html
https://www.nytimes.com/wirecutter/money/what-is-a-credit-score/,398,677,text/html
https://www.nytimes.com/2021/06/30/climate/heat-pumps-climate.html,233,47,text/html
https://www.nytimes.com/sitemap/1865/07/,80,58,text/html
https://www.nytimes.com/column/on-the-runway,317,52,text/html
https://www.nytimes.com/sitemap/1865/01/,80,58,text/html
https://www.nytimes.com/wirecutter/blog/gadgets-for-energy-efficiency/,381,673,text/html
https://www.nytimes.com/wirecutter/money/how-many-credit-cards-should-you-have/,383,669,text/html
https://www.nytimes.com/wirecutter/reviews/best-outdoor-first-aid-medical-kit/,539,696,text/html
https://www.nytimes.com/2023/04/03/world/africa/hotel-rwanda-rusesabagina-kagame.html,256,57,text/html
https://www.nytimes.com/wirecutter/money/coronavirus-financial-plan/,395,679,text/html
https://www.nytimes.com/wirecutter/blog/3-easy-ways-to-save-energy-without-extra-effort/,334,659,text/html
https://www.nytimes.com/wirecutter/authors/justin-krajeski/,324,641,text/html
https://www.nytimes.com/wirecutter/authors/dorie-chevlen2/,363,643,text/html
https://www.nytimes.com/sitemap/1865/11/,80,58,text/html
https://www.nytimes.com/wirecutter/authors/lee-neikirk/,313,640,text/html
https://www.nytimes.com/2023/09/07/fashion/jewelry-harry-winston-biography.html,203,34,text/html
https://www.nytimes.com/wirecutter/reviews/home-energy-monitor/,514,689,text/html
https://www.nytimes.com/interactive/2017/realestate/Can-I-Afford-to-Buy-a-Home.html,110,41,text/html
https://www.nytimes.com/wirecutter/money/credit-karma-intuit-deal/,367,680,text/html
https://www.nytimes.com/wirecutter/reviews/best-car-camping-gear-for-wheelchair-users/,499,713,text/html
https://www.nytimes.com/interactive/2017/realestate/what-are-closing-costs.html,110,41,text/html
https://www.nytimes.com/wirecutter/reviews/best-budgeting-apps-and-tools/,630,714,text/html
https://www.nytimes.com/wirecutter/gifts/best-engagement-gifts/,465,694,text/html
https://www.nytimes.com/2019/12/20/style/zero-waste-daniel-trashion.html,254,46,text/html
https://www.nytimes.com/wirecutter/reviews/best-budget-subwoofer/,567,708,text/html
https://www.nytimes.com/interactive/2017/realestate/How-Do-I-Get-a-Mortgage.html,111,41,text/html
https://www.nytimes.com/wirecutter/money/prepare-for-coronavirus-recession/,351,673,text/html
https://www.nytimes.com/wirecutter/reviews/best-solar-camp-shower/,455,678,text/html
https://www.nytimes.com/wirecutter/money/coronavirus-cancellations-trip-insurance/,371,676,text/html
https://www.nytimes.com/interactive/2017/realestate/Down-payments.html,109,41,text/html
https://www.nytimes.com/2023/08/12/realestate/my-neighbor-died-now-her-empty-house-is-breeding-rats-what-can-i-do.html,208,36,text/html
https://www.nytimes.com/2019/12/19/style/garment-workers-around-the-world.html,302,36,text/html
https://www.nytimes.com/wirecutter/blog/what-you-need-to-know-about-bluetooth-audio/,355,660,text/html
https://www.nytimes.com/2023/03/29/fashion/craftsmanship-leather-whitaker-malem-london.html,235,35,text/html
https://www.nytimes.com/wirecutter/blog/3-tips-for-smart-home-family-harmony/,347,659,text/html
https://www.nytimes.com/wirecutter/authors/jackie-reeve/,350,641,text/html
https://www.nytimes.com/wirecutter/reviews/best-wine-clubs/,687,767,text/html
https://www.nytimes.com/interactive/2017/realestate/What-Kind-of-Mortgage-Should-I-Get.html,110,41,text/html
https://www.nytimes.com/2023/07/15/realestate/rent-controlled-vs-rent-stabilized-how-much-can-a-landlord-charge.html,210,40,text/html
https://www.nytimes.com/wirecutter/blog/how-to-sell-on-depop/,346,668,text/html
https://www.nytimes.com/wirecutter/reviews/best-canopy-tent-for-camping-and-picnics/,503,690,text/html
https://www.nytimes.com/2023/07/29/realestate/my-55-community-is-discriminating-against-me-what-power-do-i-have.html,212,37,text/html
https://www.nytimes.com/wirecutter/money/how-to-cancel-a-credit-card/,376,666,text/html
https://www.nytimes.com/interactive/2017/realestate/How-Do-I-Get-a-Good-Interest-Rate.html,110,42,text/html
https://www.nytimes.com/wirecutter/blog/gear-for-car-camping/,333,654,text/html
https://www.nytimes.com/wirecutter/reviews/best-electric-blanket-and-heated-mattress-pad/,607,707,text/html
https://www.nytimes.com/slideshow/2020/03/02/fashion/runway-womens/alexander-mcqueen-fall-2020.html,508,5,text/html
https://www.nytimes.com/wirecutter/blog/buying-new-stove-oven-or-dryer/,376,684,text/html
https://www.nytimes.com/2023/08/19/realestate/apartment-lease-violation.html,211,35,text/html
https://www.nytimes.com/2023/07/08/realestate/whats-the-best-way-to-buy-my-rental-condo-from-the-landlord.html,210,35,text/html
https://www.nytimes.com/wirecutter/blog/dont-let-the-bugs-bite/,353,671,text/html
https://www.nytimes.com/wirecutter/lists/everything-you-need-for-a-backyard-movie-night/,433,748,text/html
https://www.nytimes.com/spotlight/watches,473,77,text/html
https://www.nytimes.com/wirecutter/reviews/how-wirecutter-tests-dishwashers/,414,676,text/html
https://www.nytimes.com/wirecutter/reviews/best-hiking-baby-carriers/,611,698,text/html
https://www.nytimes.com/2023/08/05/realestate/co-op-apartment-repairs.html,209,36,text/html
https://www.nytimes.com/wirecutter/money/best-ways-spend-coronavirus-check/,393,699,text/html
https://www.nytimes.com/wirecutter/reviews/blue-yeti-microphone-review/,357,663,text/html
https://www.nytimes.com/wirecutter/money/federal-student-loan-interest-waiver-coronavirus/,401,682,text/html
https://www.nytimes.com/wirecutter/reviews/best-compost-bins/,454,697,text/html
https://www.nytimes.com/international/section/fashion,1157,174,text/html
https://www.nytimes.com/slideshow/2020/03/03/fashion/runway-womens/chanel-fall-2020.html,589,5,text/html
https://www.nytimes.com/wirecutter/blog/a-cooktop-is-better-than-a-range/,355,665,text/html
https://www.nytimes.com/wirecutter/guides/how-to-clean-a-stroller/,367,663,text/html
https://www.nytimes.com/wirecutter/money/immigrants-build-credit/,405,674,text/html
https://www.nytimes.com/wirecutter/blog/wirecutter-editor-tea-picks/,415,698,text/html
https://www.nytimes.com/wirecutter/money/rewards-fair-poor-credit/,381,674,text/html
https://www.nytimes.com/wirecutter/blog/quarantine-clothing-care/,374,684,text/html
https://www.nytimes.com/wirecutter/reviews/best-chest-freezers/,456,677,text/html
https://www.nytimes.com/column/unbuttoned,291,49,text/html
https://www.nytimes.com/wirecutter/authors/chris-heinonen/,328,641,text/html
https://www.nytimes.com/wirecutter/reviews/smart-home-for-seniors/,743,768,text/html
https://www.nytimes.com/wirecutter/reviews/best-detergent-for-hand-washing-clothes/,557,725,text/html
https://www.nytimes.com/wirecutter/money/quarantine-staycation/,370,701,text/html
https://www.nytimes.com/wirecutter/lists/best-gifts-under-10/,424,773,text/html
https://www.nytimes.com/wirecutter/reviews/best-mattress-and-pillow-protectors/,635,714,text/html
https://www.nytimes.com/2020/01/27/fashion/billie-eilish-grammys.html,230,44,text/html
https://www.nytimes.com/spotlight/fashion-reviews,299,49,text/html
https://www.nytimes.com/wirecutter/blog/worried-about-your-gas-stove/,426,697,text/html
https://www.nytimes.com/wirecutter/money/cyber-monday-toys-games-deals-2021/,540,699,text/html
https://www.nytimes.com/wirecutter/gifts/valentines-day-gifts-for-him/,597,732,text/html
https://www.nytimes.com/wirecutter/blog/how-to-get-rid-of-clothes-moths/,387,680,text/html
https://www.nytimes.com/wirecutter/blog/simple-tricks-save-money/,369,681,text/html
https://www.nytimes.com/interactive/2023/09/07/realestate/cape-house-poughkeepsie-hudson-valley.html,180,39,text/html
https://www.nytimes.com/2023/08/22/opinion/bama-rush-tiktok-race.html,264,64,text/html
https://www.nytimes.com/slideshow/2020/03/03/fashion/runway-womens/yeezy-season-8-fall-2020.html,267,5,text/html
https://www.nytimes.com/wirecutter/blog/is-an-induction-stove-for-you/,400,689,text/html
https://www.nytimes.com/2023/08/24/style/nike-mary-earps-jersey.html,212,43,text/html
https://www.nytimes.com/interactive/2023/08/24/realestate/24hunt-orlando.html,181,40,text/html
https://www.nytimes.com/wirecutter/authors/samantha-schoech/,327,643,text/html
https://www.nytimes.com/wirecutter/money/navigate-your-first-recession/,368,673,text/html
https://www.nytimes.com/wirecutter/authors/kevin-purdy/,323,643,text/html
https://www.nytimes.com/wirecutter/reviews/best-picnic-blanket/,567,708,text/html
https://www.nytimes.com/wirecutter/authors/kit-dillon/,341,641,text/html
https://www.nytimes.com/wirecutter/money/maximize-priority-pass/,409,673,text/html
https://www.nytimes.com/interactive/2023/08/10/realestate/chicago-evanston-homes.html,184,39,text/html
https://www.nytimes.com/wirecutter/reviews/best-puffy-blanket/,589,702,text/html
https://www.nytimes.com/2023/07/28/style/x-marks-the-spot.html,230,55,text/html
https://www.nytimes.com/wirecutter/reviews/best-high-end-ranges/,537,701,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F08%2F25%2Fstyle%2Fsocial-media-apps.html,0,4,application/json
https://www.nytimes.com/2023/07/24/style/all-pinked-out.html,231,54,text/html
https://www.nytimes.com/interactive/2023/09/21/realestate/phoenix-arizona-house-sale.html,181,40,text/html
https://www.nytimes.com/wirecutter/blog/what-is-hdr-tv/,356,661,text/html
https://www.nytimes.com/wirecutter/money/what-is-credit-utilization/,413,667,text/html
https://www.nytimes.com/wirecutter/blog/how-to-hack-your-bedtime-routine/,335,661,text/html
https://www.nytimes.com/interactive/2023/07/27/realestate/bloomington-indiana-houses.html,180,40,text/html
https://www.nytimes.com/wirecutter/guides/buying-a-tv/,418,667,text/html
https://www.nytimes.com/2023/07/20/style/actors-strike-red-carpet-fashion.html,236,42,text/html
https://www.nytimes.com/2023/08/21/style/dating-influencer-social-media.html,237,37,text/html
https://www.nytimes.com/wirecutter/blog/best-stroller-for-the-city/,352,661,text/html
https://www.nytimes.com/2023/08/22/style/gravetok-tiktok-gravestones.html,211,51,text/html
https://www.nytimes.com/sitemap/1950/07/,80,59,text/html
https://www.nytimes.com/2023/09/24/fashion/watch-winder-debate.html,209,33,text/html
https://www.nytimes.com/interactive/2023/07/20/realestate/two-bedroom-bedford-stuyvesant.html,181,39,text/html
https://www.nytimes.com/wirecutter/reviews/best-waterproof-mattress-protectors-and-pads/,513,702,text/html
https://www.nytimes.com/interactive/2023/07/13/realestate/oakland-bay-area-three-bedroom-california.html,183,39,text/html
https://www.nytimes.com/2023/08/29/style/trump-mug-shot-marketing-merch.html,218,41,text/html
https://www.nytimes.com/2022/09/16/technology/gen-z-tiktok-search-engine.html,262,45,text/html
https://www.nytimes.com/sitemap/1950/05/,80,59,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F06%2Fstyle%2Flewis-pumpkin-target-halloween.html,1,4,application/json
https://www.nytimes.com/wirecutter/blog/get-the-most-out-of-your-dishwasher/,335,657,text/html
https://www.nytimes.com/sitemap/1950/09/,80,58,text/html
https://www.nytimes.com/2023/09/07/fashion/jewelry-annika-inez.html,210,33,text/html
https://www.nytimes.com/wirecutter/reviews/best-camping-hammock/,502,693,text/html
https://www.nytimes.com/wirecutter/reviews/best-candles/,782,806,text/html
https://www.nytimes.com/sitemap/1919/08/,80,59,text/html
https://www.nytimes.com/sitemap/1919/06/,80,58,text/html
https://www.nytimes.com/wirecutter/authors/james-austin/,329,642,text/html
https://www.nytimes.com/wirecutter/reviews/best-picnic-table-camp-stove/,600,722,text/html
https://www.nytimes.com/spotlight/fashion-runway-slideshows,457,77,text/html
https://www.nytimes.com/wirecutter/blog/my-favorite-hair-care-tool-is-a-silk-pillowcase/,379,675,text/html
https://www.nytimes.com/sitemap/1950/10/,80,59,text/html
https://www.nytimes.com/2023/04/26/realestate/east-lyme-connnecticut-homes.html,384,36,text/html
https://www.nytimes.com/sitemap/1950/04/,80,58,text/html
https://www.nytimes.com/spotlight/jewelry,474,77,text/html
https://www.nytimes.com/wirecutter/reviews/best-mattress-for-back-sleepers/,645,712,text/html
https://www.nytimes.com/sitemap/1919/04/,80,58,text/html
https://www.nytimes.com/wirecutter/guides/buying-a-mattress/,600,711,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-small-saucepan/,503,689,text/html
https://www.nytimes.com/wirecutter/blog/why-the-asmr-community-loves-the-blue-yeti-microphone/,355,673,text/html
https://www.nytimes.com/wirecutter/reviews/sleep-number-mattress/,515,698,text/html
https://www.nytimes.com/wirecutter/blog/wi-fi-router-good-as-mesh/,358,656,text/html
https://www.nytimes.com/sitemap/1919/02/,79,56,text/html
https://www.nytimes.com/2020/05/02/fashion/coronavirus-digital-fashion-show.html,216,43,text/html
https://www.nytimes.com/sitemap/1950/12/,80,59,text/html
https://www.nytimes.com/2023/08/30/realestate/astoria-queens-nyc-neighborhood.html,353,36,text/html
https://www.nytimes.com/sitemap/1919/12/,80,59,text/html
https://www.nytimes.com/wirecutter/reviews/best-wearable-sleeping-bags/,418,675,text/html
https://www.nytimes.com/sitemap/1919/10/,80,59,text/html
https://www.nytimes.com/2023/03/29/realestate/wallkill-ny-homes-hudson-valley.html,406,42,text/html
https://www.nytimes.com/sitemap/1950/02/,79,56,text/html
https://www.nytimes.com/2023/03/29/fashion/craftsmanship-silver-ndidi-ekubia-manchester-england.html,223,33,text/html
https://www.nytimes.com/wirecutter/blog/what-to-wear-while-gardening/,389,671,text/html
https://www.nytimes.com/column/browsing,286,49,text/html
https://www.nytimes.com/sitemap/1950/08/,80,59,text/html
https://www.nytimes.com/2023/04/12/realestate/affordable-housing-springfield-nj.html,373,35,text/html
https://www.nytimes.com/sitemap/1919/09/,80,58,text/html
https://www.nytimes.com/wirecutter/blog/why-i-like-sunglasses-with-speakers/,374,667,text/html
https://www.nytimes.com/wirecutter/reviews/best-vlogging-cameras/,602,743,text/html
https://www.nytimes.com/sitemap/1919/07/,80,59,text/html
